order_id,order_date,ship_date,customer_id,product_id,rep_id,channel,payment_method,quantity,unit_price,discount_pct,total_amount,cost_amount,profit
ORD-18674,2024-10-11,2024-10-23,CUST-5040,PRD-1038,REP-104,Distributor,Credit Card,1,1829.95,0,1829.95,976.35,853.6
ORD-18675,2024-10-11,2024-10-24,CUST-5120,PRD-1070,REP-108,Wholesale,Bank Transfer,2,955.81,0.05,1816.04,1089.48,726.56
ORD-18676,2024-10-11,2024-10-17,CUST-5176,PRD-1048,REP-102,Wholesale,PayPal,1,1992.28,0.15,1693.44,1118.96,574.48
ORD-18677,2024-10-11,2024-10-19,CUST-5127,PRD-1036,REP-100,Retail Store,Invoice,2,1753.97,0,3507.94,1669.32,1838.62
ORD-18678,2024-10-11,2024-10-25,CUST-5053,PRD-1021,REP-107,Wholesale,Bank Transfer,10,463.52,0.1,4171.68,2158.9,2012.78
ORD-18679,2024-10-12,2024-10-24,CUST-5037,PRD-1032,REP-105,Online,Bank Transfer,1,1687.28,0.2,1349.82,1114.28,235.54
ORD-18680,2024-10-12,2024-10-23,CUST-5040,PRD-1048,REP-109,Retail Store,Invoice,20,1992.28,0,39845.6,22379.2,17466.4
ORD-18681,2024-10-12,2024-10-15,CUST-5152,PRD-1020,REP-104,Wholesale,Cash,1,1412.1,0,1412.1,520.12,891.98
ORD-18682,2024-10-12,2024-10-22,CUST-5095,PRD-1030,REP-108,Distributor,Credit Card,5,1979.15,0,9895.75,5996.8,3898.95
ORD-18683,2024-10-12,2024-10-24,CUST-5130,PRD-1073,REP-109,Distributor,Credit Card,1,1083.2,0.25,812.4,695.38,117.02
ORD-18684,2024-10-12,2024-10-20,CUST-5111,PRD-1033,REP-100,Wholesale,Cash,1,465.81,0.25,349.36,169.01,180.35
ORD-18685,2024-10-12,2024-10-26,CUST-5147,PRD-1050,REP-107,Retail Store,Invoice,3,32.85,0,98.55,62.91,35.64
ORD-18686,2024-10-12,2024-10-24,CUST-5097,PRD-1016,REP-107,Retail Store,Credit Card,2,1077.09,0,2154.18,1592.46,561.72
ORD-18687,2024-10-12,2024-10-22,CUST-5139,PRD-1002,REP-106,Wholesale,Credit Card,3,1475.58,0.15,3762.73,2747.58,1015.15
ORD-18688,2024-10-12,2024-10-17,CUST-5083,PRD-1004,REP-108,Online,Invoice,5,849.62,0,4248.1,1537.45,2710.65
ORD-18689,2024-10-12,2024-10-25,CUST-5194,PRD-1007,REP-101,Retail Store,Invoice,20,1303.27,0.05,24762.13,14804.6,9957.53
ORD-18690,2024-10-13,2024-10-26,CUST-5098,PRD-1009,REP-104,Online,Invoice,3,1620.77,0,4862.31,1714.44,3147.87
ORD-18691,2024-10-13,2024-10-15,CUST-5026,PRD-1046,REP-104,Distributor,Invoice,2,1586.24,0.05,3013.86,1646.08,1367.78
ORD-18692,2024-10-13,2024-10-18,CUST-5191,PRD-1033,REP-104,Distributor,Cash,3,465.81,0.05,1327.56,507.03,820.53
ORD-18693,2024-10-14,2024-10-20,CUST-5093,PRD-1027,REP-101,Wholesale,PayPal,5,1299.59,0.1,5848.15,3857.5,1990.65
ORD-18694,2024-10-14,2024-10-26,CUST-5191,PRD-1008,REP-109,Retail Store,Cash,1,448.68,0.1,403.81,262.79,141.02
ORD-18695,2024-10-14,2024-10-15,CUST-5136,PRD-1030,REP-109,Online,Cash,10,1979.15,0.15,16822.77,11993.6,4829.17
ORD-18696,2024-10-14,2024-10-21,CUST-5116,PRD-1032,REP-100,Retail Store,Cash,10,1687.28,0.05,16029.16,11142.8,4886.36
ORD-18697,2024-10-14,2024-10-25,CUST-5175,PRD-1062,REP-109,Distributor,Bank Transfer,2,11.14,0,22.28,10.68,11.6
ORD-18698,2024-10-14,2024-10-20,CUST-5162,PRD-1024,REP-102,Distributor,Cash,3,1275.01,0,3825.03,1896.96,1928.07
ORD-18699,2024-10-14,2024-10-16,CUST-5104,PRD-1012,REP-106,Retail Store,Credit Card,2,1914.85,0.05,3638.21,1856.02,1782.19
ORD-18700,2024-10-14,2024-10-21,CUST-5009,PRD-1026,REP-102,Retail Store,Credit Card,1,541.29,0.05,514.23,392.25,121.98
ORD-18701,2024-10-14,2024-10-18,CUST-5107,PRD-1054,REP-107,Distributor,Credit Card,1,912.91,0.25,684.68,667.82,16.86
ORD-18702,2024-10-14,2024-10-28,CUST-5151,PRD-1039,REP-104,Retail Store,Cash,5,537.11,0,2685.55,1204.85,1480.7
ORD-18703,2024-10-14,2024-10-24,CUST-5103,PRD-1025,REP-104,Retail Store,Cash,1,746.66,0,746.66,323.9,422.76
ORD-18704,2024-10-14,2024-10-17,CUST-5013,PRD-1029,REP-103,Retail Store,Invoice,2,335.17,0.1,603.31,336.36,266.95
ORD-18705,2024-10-14,2024-10-17,CUST-5080,PRD-1067,REP-101,Retail Store,PayPal,5,180.45,0.05,857.14,491.2,365.94
ORD-18706,2024-10-14,2024-10-23,CUST-5119,PRD-1067,REP-104,Online,Bank Transfer,2,180.45,0.25,270.67,196.48,74.19
ORD-18707,2024-10-14,2024-10-20,CUST-5056,PRD-1002,REP-106,Retail Store,Invoice,3,1475.58,0,4426.74,2747.58,1679.16
ORD-18708,2024-10-14,2024-10-16,CUST-5012,PRD-1005,REP-103,Retail Store,Bank Transfer,3,445.09,0.05,1268.51,737.25,531.26
ORD-18709,2024-10-14,2024-10-23,CUST-5004,PRD-1061,REP-101,Online,Credit Card,2,1559.47,0.2,2495.15,1753.28,741.87
ORD-18710,2024-10-14,2024-10-18,CUST-5161,PRD-1018,REP-103,Distributor,PayPal,1,1660.52,0,1660.52,992.01,668.51
ORD-18711,2024-10-14,2024-10-25,CUST-5032,PRD-1012,REP-100,Wholesale,PayPal,1,1914.85,0.05,1819.11,928.01,891.1
ORD-18712,2024-10-15,2024-10-17,CUST-5012,PRD-1044,REP-103,Online,Cash,1,190.91,0.2,152.73,70.42,82.31
ORD-18713,2024-10-15,2024-10-28,CUST-5160,PRD-1059,REP-102,Wholesale,Credit Card,2,1221.85,0,2443.7,1004.7,1439.0
ORD-18714,2024-10-15,2024-10-17,CUST-5021,PRD-1008,REP-105,Retail Store,Bank Transfer,1,448.68,0.1,403.81,262.79,141.02
ORD-18715,2024-10-15,2024-10-18,CUST-5185,PRD-1043,REP-103,Distributor,PayPal,10,1995.1,0,19951.0,11049.1,8901.9
ORD-18716,2024-10-15,2024-10-19,CUST-5015,PRD-1066,REP-100,Online,Cash,2,1757.24,0.15,2987.31,2561.28,426.03
ORD-18717,2024-10-15,2024-10-20,CUST-5124,PRD-1031,REP-102,Retail Store,Invoice,2,1118.33,0.05,2124.83,1395.34,729.49
ORD-18718,2024-10-15,2024-10-17,CUST-5027,PRD-1011,REP-103,Wholesale,Invoice,1,687.1,0,687.1,283.22,403.88
ORD-18719,2024-10-15,2024-10-22,CUST-5180,PRD-1068,REP-101,Online,Credit Card,5,147.73,0,738.65,483.25,255.4
ORD-18720,2024-10-15,2024-10-27,CUST-5144,PRD-1044,REP-104,Retail Store,PayPal,5,190.91,0,954.55,352.1,602.45
ORD-18721,2024-10-15,2024-10-22,CUST-5152,PRD-1008,REP-104,Retail Store,PayPal,2,448.68,0.2,717.89,525.58,192.31
ORD-18722,2024-10-16,2024-10-20,CUST-5157,PRD-1007,REP-105,Wholesale,Invoice,1,1303.27,0,1303.27,740.23,563.04
ORD-18723,2024-10-16,2024-10-22,CUST-5086,PRD-1001,REP-104,Distributor,Bank Transfer,10,557.31,0.05,5294.44,2448.2,2846.24
ORD-18724,2024-10-16,2024-10-27,CUST-5165,PRD-1048,REP-108,Wholesale,Cash,10,1992.28,0.25,14942.1,11189.6,3752.5
ORD-18725,2024-10-16,2024-10-24,CUST-5084,PRD-1064,REP-103,Distributor,Credit Card,1,1758.66,0,1758.66,1200.58,558.08
ORD-18726,2024-10-16,2024-10-23,CUST-5120,PRD-1002,REP-108,Distributor,Bank Transfer,10,1475.58,0,14755.8,9158.6,5597.2
ORD-18727,2024-10-16,2024-10-18,CUST-5118,PRD-1009,REP-104,Online,PayPal,10,1620.77,0.1,14586.93,5714.8,8872.13
ORD-18728,2024-10-16,2024-10-28,CUST-5044,PRD-1004,REP-100,Wholesale,Bank Transfer,1,849.62,0,849.62,307.49,542.13
ORD-18729,2024-10-16,2024-10-26,CUST-5143,PRD-1049,REP-104,Distributor,Cash,10,1942.45,0,19424.5,13486.7,5937.8
ORD-18730,2024-10-16,2024-10-25,CUST-5005,PRD-1001,REP-105,Distributor,Credit Card,20,557.31,0.1,10031.58,4896.4,5135.18
ORD-18731,2024-10-16,2024-10-21,CUST-5109,PRD-1000,REP-100,Distributor,PayPal,10,1282.46,0,12824.6,4616.9,8207.7
ORD-18732,2024-10-16,2024-10-21,CUST-5080,PRD-1007,REP-106,Wholesale,PayPal,1,1303.27,0.05,1238.11,740.23,497.88
ORD-18733,2024-10-16,2024-10-23,CUST-5060,PRD-1033,REP-109,Distributor,Bank Transfer,2,465.81,0.1,838.46,338.02,500.44
ORD-18734,2024-10-16,2024-10-25,CUST-5106,PRD-1027,REP-107,Online,Bank Transfer,1,1299.59,0.25,974.69,771.5,203.19
ORD-18735,2024-10-16,2024-10-26,CUST-5136,PRD-1029,REP-104,Wholesale,Credit Card,1,335.17,0.1,301.65,168.18,133.47
ORD-18736,2024-10-16,2024-10-26,CUST-5081,PRD-1043,REP-101,Retail Store,Invoice,3,1995.1,0.15,5087.5,3314.73,1772.77
ORD-18737,2024-10-16,2024-10-26,CUST-5118,PRD-1060,REP-109,Distributor,Credit Card,1,1527.4,0,1527.4,864.13,663.27
ORD-18738,2024-10-16,2024-10-20,CUST-5100,PRD-1002,REP-103,Distributor,Cash,1,1475.58,0,1475.58,915.86,559.72
ORD-18739,2024-10-16,2024-10-27,CUST-5113,PRD-1008,REP-106,Retail Store,Cash,3,448.68,0.15,1144.13,788.37,355.76
ORD-18740,2024-10-16,2024-10-24,CUST-5061,PRD-1007,REP-103,Retail Store,PayPal,20,1303.27,0.05,24762.13,14804.6,9957.53
ORD-18741,2024-10-16,2024-10-27,CUST-5141,PRD-1038,REP-102,Online,Invoice,5,1829.95,0,9149.75,4881.75,4268.0
ORD-18742,2024-10-17,2024-10-24,CUST-5162,PRD-1042,REP-102,Distributor,Invoice,3,804.81,0.15,2052.27,1056.87,995.4
ORD-18743,2024-10-17,2024-10-30,CUST-5000,PRD-1042,REP-102,Retail Store,PayPal,2,804.81,0.05,1529.14,704.58,824.56
ORD-18744,2024-10-17,2024-10-30,CUST-5189,PRD-1047,REP-102,Distributor,Bank Transfer,10,136.42,0.05,1295.99,685.7,610.29
ORD-18745,2024-10-17,2024-10-22,CUST-5117,PRD-1071,REP-105,Online,Cash,1,537.46,0.1,483.71,375.67,108.04
ORD-18746,2024-10-17,2024-10-28,CUST-5006,PRD-1022,REP-106,Online,Invoice,10,168.79,0.05,1603.5,747.9,855.6
ORD-18747,2024-10-17,2024-10-25,CUST-5114,PRD-1017,REP-102,Retail Store,Credit Card,20,763.28,0.05,14502.32,8713.8,5788.52
ORD-18748,2024-10-17,2024-10-21,CUST-5145,PRD-1001,REP-105,Online,Credit Card,10,557.31,0.15,4737.13,2448.2,2288.93
ORD-18749,2024-10-17,2024-10-24,CUST-5172,PRD-1020,REP-105,Wholesale,Invoice,1,1412.1,0.15,1200.28,520.12,680.16
ORD-18750,2024-10-17,2024-10-20,CUST-5005,PRD-1033,REP-105,Retail Store,Credit Card,5,465.81,0,2329.05,845.05,1484.0
ORD-18751,2024-10-17,2024-10-19,CUST-5063,PRD-1057,REP-109,Wholesale,Invoice,5,1826.13,0.15,7761.05,6375.1,1385.95
ORD-18752,2024-10-18,2024-10-30,CUST-5013,PRD-1027,REP-108,Online,Credit Card,1,1299.59,0.25,974.69,771.5,203.19
ORD-18753,2024-10-18,2024-10-27,CUST-5123,PRD-1032,REP-103,Retail Store,Credit Card,10,1687.28,0,16872.8,11142.8,5730.0
ORD-18754,2024-10-18,2024-10-20,CUST-5020,PRD-1018,REP-103,Wholesale,Bank Transfer,1,1660.52,0.25,1245.39,992.01,253.38
ORD-18755,2024-10-18,2024-10-31,CUST-5103,PRD-1022,REP-104,Distributor,Invoice,2,168.79,0.2,270.06,149.58,120.48
ORD-18756,2024-10-18,2024-10-30,CUST-5146,PRD-1046,REP-108,Distributor,Cash,2,1586.24,0.05,3013.86,1646.08,1367.78
ORD-18757,2024-10-18,2024-11-01,CUST-5114,PRD-1018,REP-107,Distributor,Bank Transfer,1,1660.52,0,1660.52,992.01,668.51
ORD-18758,2024-10-18,2024-10-28,CUST-5108,PRD-1043,REP-105,Wholesale,Cash,5,1995.1,0.1,8977.95,5524.55,3453.4
ORD-18759,2024-10-18,2024-10-20,CUST-5178,PRD-1018,REP-103,Online,Cash,1,1660.52,0,1660.52,992.01,668.51
ORD-18760,2024-10-18,2024-11-01,CUST-5020,PRD-1063,REP-103,Distributor,Credit Card,1,48.76,0,48.76,35.19,13.57
ORD-18761,2024-10-18,2024-10-30,CUST-5158,PRD-1007,REP-103,Online,Invoice,3,1303.27,0.05,3714.32,2220.69,1493.63
ORD-18762,2024-10-18,2024-10-31,CUST-5104,PRD-1046,REP-101,Retail Store,Invoice,2,1586.24,0.05,3013.86,1646.08,1367.78
ORD-18763,2024-10-18,2024-10-20,CUST-5096,PRD-1002,REP-105,Retail Store,PayPal,1,1475.58,0.1,1328.02,915.86,412.16
ORD-18764,2024-10-18,2024-10-22,CUST-5087,PRD-1007,REP-109,Online,Invoice,2,1303.27,0,2606.54,1480.46,1126.08
ORD-18765,2024-10-18,2024-10-27,CUST-5137,PRD-1020,REP-107,Retail Store,PayPal,1,1412.1,0,1412.1,520.12,891.98
ORD-18766,2024-10-18,2024-10-27,CUST-5169,PRD-1034,REP-109,Wholesale,PayPal,1,637.75,0,637.75,291.51,346.24
ORD-18767,2024-10-18,2024-10-26,CUST-5151,PRD-1010,REP-104,Wholesale,Invoice,2,1613.58,0.05,3065.8,2030.7,1035.1
ORD-18768,2024-10-19,2024-10-23,CUST-5186,PRD-1031,REP-108,Online,Cash,2,1118.33,0,2236.66,1395.34,841.32
ORD-18769,2024-10-19,2024-10-31,CUST-5108,PRD-1066,REP-100,Retail Store,Cash,1,1757.24,0,1757.24,1280.64,476.6
ORD-18770,2024-10-19,2024-10-20,CUST-5187,PRD-1050,REP-109,Online,Credit Card,10,32.85,0,328.5,209.7,118.8
ORD-18771,2024-10-19,2024-10-22,CUST-5033,PRD-1050,REP-101,Retail Store,PayPal,2,32.85,0.05,62.41,41.94,20.47
ORD-18772,2024-10-19,2024-10-30,CUST-5146,PRD-1056,REP-108,Retail Store,PayPal,1,1006.17,0.1,905.55,424.06,481.49
ORD-18773,2024-10-19,2024-10-21,CUST-5136,PRD-1063,REP-109,Retail Store,Credit Card,3,48.76,0,146.28,105.57,40.71
ORD-18774,2024-10-19,2024-10-21,CUST-5005,PRD-1068,REP-105,Online,PayPal,1,147.73,0,147.73,96.65,51.08
ORD-18775,2024-10-19,2024-10-26,CUST-5193,PRD-1063,REP-104,Wholesale,Bank Transfer,2,48.76,0,97.52,70.38,27.14
ORD-18776,2024-10-19,2024-10-24,CUST-5046,PRD-1058,REP-104,Distributor,Invoice,3,603.91,0.05,1721.14,1097.16,623.98
ORD-18777,2024-10-19,2024-10-24,CUST-5111,PRD-1045,REP-105,Retail Store,Cash,2,228.2,0,456.4,274.28,182.12
ORD-18778,2024-10-20,2024-10-28,CUST-5165,PRD-1007,REP-103,Retail Store,Invoice,10,1303.27,0,13032.7,7402.3,5630.4
ORD-18779,2024-10-20,2024-11-03,CUST-5076,PRD-1046,REP-107,Online,Bank Transfer,2,1586.24,0,3172.48,1646.08,1526.4
ORD-18780,2024-10-20,2024-10-22,CUST-5076,PRD-1070,REP-107,Wholesale,PayPal,2,955.81,0.2,1529.3,1089.48,439.82
ORD-18781,2024-10-20,2024-10-22,CUST-5121,PRD-1017,REP-101,Online,Bank Transfer,3,763.28,0.25,1717.38,1307.07,410.31
ORD-18782,2024-10-21,2024-10-22,CUST-5096,PRD-1067,REP-100,Retail Store,Cash,5,180.45,0.2,721.8,491.2,230.6
ORD-18783,2024-10-21,2024-10-24,CUST-5040,PRD-1073,REP-109,Online,Invoice,2,1083.2,0.1,1949.76,1390.76,559.0
ORD-18784,2024-10-21,2024-11-01,CUST-5021,PRD-1009,REP-100,Retail Store,Bank Transfer,20,1620.77,0,32415.4,11429.6,20985.8
ORD-18785,2024-10-21,2024-10-24,CUST-5104,PRD-1052,REP-106,Distributor,Cash,5,540.98,0,2704.9,1640.2,1064.7
ORD-18786,2024-10-21,2024-10-25,CUST-5052,PRD-1054,REP-108,Retail Store,PayPal,2,912.91,0,1825.82,1335.64,490.18
ORD-18787,2024-10-21,2024-10-27,CUST-5084,PRD-1057,REP-103,Wholesale,PayPal,20,1826.13,0.05,34696.47,25500.4,9196.07
ORD-18788,2024-10-21,2024-11-01,CUST-5144,PRD-1055,REP-109,Distributor,Credit Card,2,1752.95,0.25,2629.43,1596.44,1032.99
ORD-18789,2024-10-21,2024-10-29,CUST-5066,PRD-1008,REP-104,Online,Invoice,10,448.68,0,4486.8,2627.9,1858.9
ORD-18790,2024-10-21,2024-10-30,CUST-5023,PRD-1049,REP-109,Retail Store,Cash,1,1942.45,0,1942.45,1348.67,593.78
ORD-18791,2024-10-21,2024-10-22,CUST-5096,PRD-1027,REP-100,Wholesale,Bank Transfer,1,1299.59,0,1299.59,771.5,528.09
ORD-18792,2024-10-21,2024-10-26,CUST-5149,PRD-1047,REP-106,Distributor,Credit Card,20,136.42,0.1,2455.56,1371.4,1084.16
ORD-18793,2024-10-21,2024-10-23,CUST-5042,PRD-1006,REP-101,Distributor,Cash,2,62.81,0.25,94.22,53.96,40.26
ORD-18794,2024-10-21,2024-10-26,CUST-5010,PRD-1068,REP-100,Retail Store,Bank Transfer,2,147.73,0.05,280.69,193.3,87.39
ORD-18795,2024-10-21,2024-10-27,CUST-5158,PRD-1060,REP-108,Retail Store,Bank Transfer,2,1527.4,0.05,2902.06,1728.26,1173.8
ORD-18796,2024-10-21,2024-11-02,CUST-5159,PRD-1072,REP-102,Wholesale,Cash,3,852.04,0.05,2428.31,1111.2,1317.11
ORD-18797,2024-10-21,2024-10-23,CUST-5146,PRD-1006,REP-108,Wholesale,Cash,2,62.81,0,125.62,53.96,71.66
ORD-18798,2024-10-21,2024-11-03,CUST-5046,PRD-1035,REP-109,Online,Credit Card,10,429.86,0.1,3868.74,3125.8,742.94
ORD-18799,2024-10-21,2024-10-28,CUST-5135,PRD-1066,REP-103,Distributor,Credit Card,10,1757.24,0.1,15815.16,12806.4,3008.76
ORD-18800,2024-10-21,2024-10-25,CUST-5179,PRD-1002,REP-109,Wholesale,Invoice,1,1475.58,0.05,1401.8,915.86,485.94
ORD-18801,2024-10-21,2024-10-25,CUST-5061,PRD-1065,REP-103,Distributor,Credit Card,1,621.95,0.1,559.76,232.09,327.67
ORD-18802,2024-10-21,2024-10-30,CUST-5175,PRD-1056,REP-104,Retail Store,Bank Transfer,1,1006.17,0,1006.17,424.06,582.11
ORD-18803,2024-10-21,2024-10-26,CUST-5100,PRD-1008,REP-108,Distributor,PayPal,1,448.68,0,448.68,262.79,185.89
ORD-18804,2024-10-21,2024-11-03,CUST-5156,PRD-1064,REP-106,Online,Invoice,50,1758.66,0.1,79139.7,60029.0,19110.7
ORD-18805,2024-10-22,2024-10-30,CUST-5043,PRD-1039,REP-104,Wholesale,PayPal,3,537.11,0,1611.33,722.91,888.42
ORD-18806,2024-10-22,2024-10-27,CUST-5006,PRD-1037,REP-101,Online,Bank Transfer,2,1314.32,0.05,2497.21,1336.02,1161.19
ORD-18807,2024-10-22,2024-10-28,CUST-5120,PRD-1062,REP-103,Retail Store,Bank Transfer,1,11.14,0.15,9.47,5.34,4.13
ORD-18808,2024-10-22,2024-11-01,CUST-5133,PRD-1063,REP-100,Retail Store,Cash,3,48.76,0,146.28,105.57,40.71
ORD-18809,2024-10-22,2024-10-24,CUST-5031,PRD-1019,REP-100,Distributor,PayPal,2,1724.8,0,3449.6,2004.02,1445.58
ORD-18810,2024-10-22,2024-11-04,CUST-5167,PRD-1005,REP-102,Retail Store,Invoice,5,445.09,0,2225.45,1228.75,996.7
ORD-18811,2024-10-22,2024-11-02,CUST-5042,PRD-1068,REP-106,Distributor,Invoice,1,147.73,0.25,110.8,96.65,14.15
ORD-18812,2024-10-22,2024-11-01,CUST-5010,PRD-1027,REP-105,Wholesale,PayPal,2,1299.59,0.25,1949.38,1543.0,406.38
ORD-18813,2024-10-22,2024-10-29,CUST-5037,PRD-1036,REP-105,Wholesale,Invoice,1,1753.97,0,1753.97,834.66,919.31
ORD-18814,2024-10-22,2024-11-03,CUST-5038,PRD-1064,REP-104,Retail Store,Bank Transfer,3,1758.66,0,5275.98,3601.74,1674.24
ORD-18815,2024-10-22,2024-11-02,CUST-5161,PRD-1048,REP-103,Retail Store,Bank Transfer,5,1992.28,0.2,7969.12,5594.8,2374.32
ORD-18816,2024-10-22,2024-11-02,CUST-5034,PRD-1019,REP-107,Wholesale,Cash,2,1724.8,0,3449.6,2004.02,1445.58
ORD-18817,2024-10-22,2024-10-30,CUST-5054,PRD-1039,REP-108,Retail Store,Credit Card,3,537.11,0,1611.33,722.91,888.42
ORD-18818,2024-10-22,2024-10-24,CUST-5159,PRD-1064,REP-102,Retail Store,PayPal,5,1758.66,0.05,8353.64,6002.9,2350.74
ORD-18819,2024-10-22,2024-11-01,CUST-5187,PRD-1018,REP-109,Distributor,Bank Transfer,1,1660.52,0.15,1411.44,992.01,419.43
ORD-18820,2024-10-22,2024-10-31,CUST-5091,PRD-1063,REP-107,Retail Store,Bank Transfer,1,48.76,0.05,46.32,35.19,11.13
ORD-18821,2024-10-23,2024-10-24,CUST-5194,PRD-1028,REP-106,Online,Cash,5,350.57,0.1,1577.57,1124.7,452.87
ORD-18822,2024-10-23,2024-11-06,CUST-5045,PRD-1029,REP-109,Online,PayPal,2,335.17,0.05,636.82,336.36,300.46
ORD-18823,2024-10-23,2024-10-28,CUST-5089,PRD-1043,REP-109,Wholesale,PayPal,5,1995.1,0.05,9476.73,5524.55,3952.18
ORD-18824,2024-10-23,2024-10-27,CUST-5036,PRD-1059,REP-100,Retail Store,Bank Transfer,2,1221.85,0.05,2321.51,1004.7,1316.81
ORD-18825,2024-10-23,2024-10-29,CUST-5052,PRD-1032,REP-103,Distributor,Bank Transfer,1,1687.28,0.1,1518.55,1114.28,404.27
ORD-18826,2024-10-24,2024-10-26,CUST-5138,PRD-1043,REP-101,Online,Invoice,1,1995.1,0.05,1895.34,1104.91,790.43
ORD-18827,2024-10-24,2024-10-29,CUST-5084,PRD-1027,REP-103,Wholesale,Invoice,1,1299.59,0.2,1039.67,771.5,268.17
ORD-18828,2024-10-24,2024-10-25,CUST-5177,PRD-1048,REP-109,Wholesale,Invoice,10,1992.28,0.15,16934.38,11189.6,5744.78
ORD-18829,2024-10-24,2024-11-04,CUST-5027,PRD-1061,REP-103,Retail Store,Bank Transfer,2,1559.47,0.1,2807.05,1753.28,1053.77
ORD-18830,2024-10-24,2024-11-04,CUST-5057,PRD-1029,REP-107,Wholesale,PayPal,2,335.17,0.15,569.79,336.36,233.43
ORD-18831,2024-10-24,2024-10-26,CUST-5004,PRD-1015,REP-101,Online,Bank Transfer,2,1616.19,0.05,3070.76,2074.84,995.92
ORD-18832,2024-10-24,2024-10-28,CUST-5186,PRD-1033,REP-103,Retail Store,Credit Card,1,465.81,0,465.81,169.01,296.8
ORD-18833,2024-10-24,2024-11-01,CUST-5169,PRD-1016,REP-104,Retail Store,Cash,1,1077.09,0.25,807.82,796.23,11.59
ORD-18834,2024-10-24,2024-11-06,CUST-5044,PRD-1016,REP-105,Distributor,Cash,5,1077.09,0,5385.45,3981.15,1404.3
ORD-18835,2024-10-24,2024-11-01,CUST-5100,PRD-1071,REP-108,Online,Cash,2,537.46,0,1074.92,751.34,323.58
ORD-18836,2024-10-24,2024-11-06,CUST-5159,PRD-1052,REP-107,Retail Store,Cash,2,540.98,0.05,1027.86,656.08,371.78
ORD-18837,2024-10-24,2024-10-26,CUST-5191,PRD-1065,REP-109,Retail Store,Cash,2,621.95,0.05,1181.7,464.18,717.52
ORD-18838,2024-10-24,2024-11-03,CUST-5145,PRD-1042,REP-100,Wholesale,Cash,1,804.81,0,804.81,352.29,452.52
ORD-18839,2024-10-24,2024-10-28,CUST-5166,PRD-1026,REP-103,Retail Store,Invoice,2,541.29,0.15,920.19,784.5,135.69
ORD-18840,2024-10-24,2024-10-29,CUST-5094,PRD-1024,REP-104,Distributor,Bank Transfer,3,1275.01,0,3825.03,1896.96,1928.07
ORD-18841,2024-10-24,2024-10-28,CUST-5175,PRD-1016,REP-104,Online,Invoice,3,1077.09,0,3231.27,2388.69,842.58
ORD-18842,2024-10-24,2024-10-31,CUST-5082,PRD-1025,REP-103,Online,Credit Card,1,746.66,0.1,671.99,323.9,348.09
ORD-18843,2024-10-24,2024-11-06,CUST-5169,PRD-1071,REP-109,Online,Credit Card,2,537.46,0.2,859.94,751.34,108.6
ORD-18844,2024-10-24,2024-11-04,CUST-5086,PRD-1011,REP-109,Wholesale,Invoice,1,687.1,0.1,618.39,283.22,335.17
ORD-18845,2024-10-24,2024-11-03,CUST-5085,PRD-1018,REP-104,Distributor,Cash,3,1660.52,0.15,4234.33,2976.03,1258.3
ORD-18846,2024-10-25,2024-10-30,CUST-5110,PRD-1074,REP-104,Distributor,Credit Card,1,410.29,0,410.29,194.76,215.53
ORD-18847,2024-10-25,2024-11-08,CUST-5050,PRD-1023,REP-101,Wholesale,Bank Transfer,2,210.99,0.1,379.78,194.62,185.16
ORD-18848,2024-10-25,2024-11-02,CUST-5144,PRD-1010,REP-104,Retail Store,Credit Card,3,1613.58,0,4840.74,3046.05,1794.69
ORD-18849,2024-10-25,2024-11-05,CUST-5005,PRD-1046,REP-100,Retail Store,Credit Card,3,1586.24,0.05,4520.78,2469.12,2051.66
ORD-18850,2024-10-25,2024-10-30,CUST-5195,PRD-1020,REP-103,Retail Store,Cash,2,1412.1,0.2,2259.36,1040.24,1219.12
ORD-18851,2024-10-25,2024-10-27,CUST-5037,PRD-1030,REP-105,Online,Cash,1,1979.15,0,1979.15,1199.36,779.79
ORD-18852,2024-10-25,2024-10-28,CUST-5125,PRD-1018,REP-102,Online,Credit Card,5,1660.52,0,8302.6,4960.05,3342.55
ORD-18853,2024-10-25,2024-10-26,CUST-5024,PRD-1046,REP-100,Distributor,Cash,1,1586.24,0.05,1506.93,823.04,683.89
ORD-18854,2024-10-25,2024-11-05,CUST-5077,PRD-1072,REP-107,Retail Store,Credit Card,3,852.04,0,2556.12,1111.2,1444.92
ORD-18855,2024-10-26,2024-11-09,CUST-5112,PRD-1058,REP-107,Retail Store,Credit Card,10,603.91,0.05,5737.14,3657.2,2079.94
ORD-18856,2024-10-26,2024-11-07,CUST-5008,PRD-1006,REP-108,Wholesale,Bank Transfer,2,62.81,0,125.62,53.96,71.66
ORD-18857,2024-10-26,2024-10-29,CUST-5034,PRD-1027,REP-107,Distributor,Credit Card,2,1299.59,0.15,2209.3,1543.0,666.3
ORD-18858,2024-10-26,2024-11-03,CUST-5066,PRD-1061,REP-104,Distributor,Bank Transfer,3,1559.47,0,4678.41,2629.92,2048.49
ORD-18859,2024-10-26,2024-11-01,CUST-5050,PRD-1029,REP-101,Online,Cash,50,335.17,0.05,15920.57,8409.0,7511.57
ORD-18860,2024-10-26,2024-11-04,CUST-5169,PRD-1034,REP-109,Retail Store,Credit Card,5,637.75,0.2,2551.0,1457.55,1093.45
ORD-18861,2024-10-26,2024-10-28,CUST-5126,PRD-1036,REP-104,Distributor,Credit Card,50,1753.97,0,87698.5,41733.0,45965.5
